expgender,exprace,separatedornot_nobarriers,separatedornot_other,separatedornot_separaterooms,age,sunkgroup,sunkDV,gainlossgroup,gainlossDV,anch1group,anch2group,anch3group,anch4group,anchoring1,anchoring2,anchoring3,anchoring4,Ranchori,RAN001,RAN002,RAN003,Ranch1,Ranch2,Ranch3,Ranch4,gambfalgroup,gambfalDV,scalesgroup,scalesreca,scalesrecb,scales,reciprocitygroup,reciprocityother,reciprocityus,allowedforbiddenGroup,allowedforbidden,quotearec,quotebrec,quoteGroup,quote,totalflagestimations,totalnoflagtimeestimations,flagfilter,flagdv,flagGroup,Sysjust,MoneyGroup,moneyfilter,ContactGroup,Imagineddv,IATfilter,partgender,IATexpart,IATexpmath,IATexp.overall,totexpmissed,IATEXPfilter,allowedforbiddena,allowedforbiddenb,anchoring1a,anchoring1b,anchoring2a,anchoring2b,anchoring3a,anchoring3b,anchoring4a,anchoring4b,artwarm,citizenship,d_donotuse,diseaseframinga,diseaseframingb,ethnicity_X1,ethnicity_X2,ethnicity_X3,flagsupplement1,flagsupplement2,flagsupplement3,flagtimeestimate1_Afternoon,flagtimeestimate1_Evening,flagtimeestimate1_Morning,flagtimeestimate2_Afternoon,flagtimeestimate2_Evening,flagtimeestimate2_Morning,flagtimeestimate3_Afternoon,flagtimeestimate3_Evening,flagtimeestimate3_Morning,flagtimeestimate4_Afternoon,flagtimeestimate4_Evening,flagtimeestimate4_Morning,gamblerfallacya,gamblerfallacyb,imaginedexplicit1,imaginedexplicit2,imaginedexplicit3,imaginedexplicit4,major,mathwarm,moneyagea,moneyageb,moneygendera,moneygenderb,nativelang,noflagtimeestimate1_Afternoon,noflagtimeestimate1_Evening,noflagtimeestimate1_Morning,noflagtimeestimate2_Afternoon,noflagtimeestimate2_Evening,noflagtimeestimate2_Morning,noflagtimeestimate3_Afternoon,noflagtimeestimate3_Evening,noflagtimeestimate3_Morning,noflagtimeestimate4_Afternoon,noflagtimeestimate4_Evening,noflagtimeestimate4_Morning,omdimc3,omdimc3rt,omdimc3trt,politicalid,quotea,quoteb,race,reciprocityothera,reciprocityotherb,reciprocityusa,reciprocityusb,scalesa,scalesb,sex,sunkcosta,sunkcostb,sysjust1,sysjust2,sysjust3,sysjust4,sysjust5,sysjust6,sysjust7,sysjust8,us_or_international,lab_or_online,order,iat_exclude
1,6,0,0,0,19,1,5,0,1,0,0,1,1,3000,2000000,43000,40000,2163.5,2720.5,5118.5,5018.5,2163.5,2720.5,5118.5,5018.5,1,1.732050808,0,0,0,1,0,0,1,1,1,8,5,1,8,8,8,0,2.125,1,3.875,1,0,0,5.25,1,1,6,5.166666667,4.416666667,0,1,0,1,3000,4000,2000000,3000000,7000,43000,667,40000,77,94,0.512523574,0,0,0,1,0,7,4,3,1,0,0,0,0,1,1,0,0,0,1,0,1.732050808,1.732050808,4,3,7,7,2,81,21,18,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,44527,44567,2,2,5,14,1,1,1,1,2,1,1,5,8,5,3,3,4,5,3,4,4,0,1,2,0
1,6,0,0,0,18,1,9,1,0,1,1,1,1,3500,4500000,31000,40000,3216,4972,3760,5018.5,3216,4972,3760,5018.5,0,0,0,0,0,1,0,0,0,0,1,6,1,0,1,8,8,0,4.625,0,2,0,0,0,1.5,1,1,4.5,3,4.75,0,1,1,1,3000,3500,600000,4500000,7000,31000,667,40000,49,94,-0.749689501,1,1,0,1,0,11,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.732050808,1,1,3,1,2,8,18,21,0,1,2,1,0,0,0,1,0,1,0,0,0,0,1,1,41252,41297,7,4,9,14,1,1,1,0,3,1,1,9,8,1,1,3,7,1,1,1,1,0,1,1,0
0,6,0,0,0,18,1,9,0,0,1,1,1,1,4000,3000000,40000,20000,3732.5,3637.5,4642,3504,3732.5,3637.5,4642,3504,0,1.732050808,0,0,0,1,0,0,0,0,0,6,6,0,6,8,8,0,4.375,0,5,1,0,0,2.75,1,0,5.333333333,2,5.666666667,0,1,0,1,3000,4000,600000,3000000,7000,40000,667,20000,58,94,0.226278986,0,1,0,0,0,9,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1.732050808,3,2,4,2,7,12,21,18,1,1,2,1,0,0,0,0,1,1,0,0,0,1,0,0,11150,11193,4,4,4,14,1,1,1,0,1,1,0,9,8,5,5,4,6,6,5,5,4,0,1,2,0
0,6,0,0,0,18,1,9,1,1,0,1,0,0,3000,2000000,5000,500,2163.5,2720.5,1172.5,1196.5,2163.5,2720.5,1172.5,1196.5,1,1,1,0,0,1,1,1,0,0,0,6,5,0,5,8,8,0,5,1,5.375,1,0,1,3.75,1,0,7,6,4.5,0,1,0,1,3000,4000,600000,2000000,5000,36825,500,30000,100,94,1.073785355,0,1,1,0,0,11,4,4,1,0,0,0,0,1,1,0,0,0,1,0,1,1.732050808,5,3,5,2,2,68,21,18,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,20349,20387,5,4,5,14,0,1,0,1,2,1,0,9,8,5,5,5,7,5,7,4,5,0,1,2,0
0,6,0,0,0,19,0,9,0,1,0,0,1,1,2600,600000,43600,25000,1360.5,1420,5202,3892,1360.5,1420,5202,3892,0,1.414213562,0,0,0,1,0,1,0,0,0,3,5,1,3,9,8,0,2.625,1,4.625,0,0,0,3.25,1,0,7,6,4.5,0,1,0,1,2600,4000,600000,3000000,7000,43600,667,25000,100,94,-0.384224373,0,0,1,0,0,11,4,5,0,0,1,0,1,0,1,0,0,0,1,0,2.236067977,1.414213562,1,2,4,6,13,68,19,21,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,27363,27405,6,7,5,14,1,0,1,0,4,1,0,9,9,5,3,4,7,5,5,4,4,0,1,1,0
1,10,0,0,0,18,1,9,0,1,1,0,0,1,5649,450000,6248,49999,5217,1024.5,1453,5598.5,5217,1024.5,1453,5598.5,0,0,1,0,0,1,1,1,0,0,0,6,3,0,3,8,8,0,3.375,0,2.875,0,0,1,4.75,1,1,7,5.833333333,4.583333333,0,1,0,1,3000,5649,450000,3000000,6248,36825,667,49999,100,94,-0.240880565,0,0,1,0,0,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,0,6,4,2,7,7,83,18,21,0,1,2,1,0,0,0,0,1,1,0,0,0,1,0,1,29464,29507,4,4,7,14,0,1,0,1,2,1,1,9,8,3,2,2,3,4,2,4,3,0,1,1,0
1,6,0,0,0,19,1,9,0,0,0,1,0,0,2000,3000000,5760,150,580,3637.5,1333.5,320.5,580,3637.5,1333.5,320.5,0,1,1,0,0,1,0,1,0,0,1,6,4,0,4,6,8,0,4.25,1,3.125,1,0,1,5.25,1,1,4.166666667,6.4,3,1,0,1,1,2000,4000,600000,3000000,5760,36825,150,30000,7,94,-0.012011512,0,1,0,1,0,11,3,4,1,0,0,0,0,1,1,0,0,0,0,1,2.236067977,1,5,3,8,5,6,91,21,19,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2817,2860,5,4,6,14,1,0,1,0,2,1,1,9,8,2,3,3,4,4,5,2,2,0,1,1,0
1,6,0,0,0,18,0,9,0,1,0,1,0,1,2500,1000000,18000,10000,1189,1990,2266.5,2855.5,1189,1990,2266.5,2855.5,0,2.236067977,1,0,0,1,1,0,1,0,0,1,5,1,1,8,8,0,4,1,4.375,1,0,1,6.25,1,1,6,6.333333333,3.833333333,0,1,0,1,2500,4000,600000,1000000,18000,36825,667,10000,76,94,0.256046565,0,0,0,1,0,1,4,3,0,1,0,1,0,0,0,0,1,1,0,0,2.236067977,2.236067977,5,5,9,6,2,77,21,18,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,27356,27394,4,9,5,14,1,1,1,1,2,1,1,9,9,4,6,5,5,7,3,3,2,0,1,2,0
0,2,0,0,0,19,0,6,1,1,1,1,1,1,5600,1000000,40000,10000,5208,1990,4642,2855.5,5208,1990,4642,2855.5,0,0,1,0,0,1,0,0,1,1,1,5,5,1,5,6,8,0,3.5,1,2,0,0,0,4.25,1,0,7,3,6,0,1,0,1,3000,5600,600000,1000000,7000,40000,667,10000,100,94,-0.617205534,0,1,0,1,0,7,5,5,1,0,0,0,0,1,1,0,0,0,0,1,0,1.732050808,3,3,4,7,1,0,19,21,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,24518,24562,4,5,5,4,1,1,1,1,2,1,0,9,6,2,1,3,1,3,1,3,2,0,1,2,0
0,6,0,0,0,20,0,6,0,1,0,1,1,0,5000,1000000,43000,2000,4676,1990,5118.5,2053,4676,1990,5118.5,2053,0,1.732050808,0,0,0,1,1,1,0,0,0,6,5,0,5,8,8,0,3.857142857,1,1.625,1,0,0,1.75,1,0,5.333333333,2.333333333,5.5,0,1,0,1,5000,4000,600000,1000000,7000,43000,2000,30000,61,94,-0.545694819,0,0,0,1,0,9,4,3,1,0,0,0,1,0,1,0,0,0,0,1,2.236067977,1.732050808,2,2,2,1,2,35,21,20,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,48676,48716,5,4,5,14,0,1,0,1,3,1,0,9,6,1,1,6,1,1,1,1,1,0,1,1,0
0,6,0,0,0,18,1,9,1,0,1,0,0,0,3750,2000000,26246.4,16000,3484,2720.5,2804,3278.5,3484,2720.5,2804,3278.5,0,1.414213562,0,0,0,1,1,1,0,1,1,6,4,0,4,5,8,0,5,1,2.625,1,0,1,8.5,1,0,7,6.666666667,4.166666667,0,1,0,1,3000,3750,600000,3000000,7000,36825,16000,30000,100,94,0.058732584,1,1,0,1,0,11,4,3,0,0,1,0,0,1,1,0,0,0,0,1,2.236067977,1.414213562,9,9,7,9,10,97,21,18,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,61197,61241,7,4,6,14,0,1,0,1,1,1,0,9,8,5,3,3,2,2,1,1,4,0,1,1,0
0,10,0,0,0,19,0,9,0,1,1,0,0,1,2500,245600,2500,28650,1189,176,258,4072,1189,176,258,4072,0,1.414213562,1,0,0,1,0,0,1,1,1,9,5,1,9,8,8,0,5.125,0,3.875,0,0,0,2.75,1,0,7,5,5,0,1,0,1,3000,2500,245600,3000000,2500,36825,667,28650,99,94,0.197578902,0,0,1,0,0,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1.414213562,3,2,1,5,10,66,19,21,1,1,2,1,0,0,0,0,1,1,0,0,0,1,0,1,24690,24733,5,1,5,14,1,1,1,1,2,1,0,9,9,5,5,4,3,3,5,1,5,0,1,2,0
1,10,0,0,0,18,1,9,0,0,0,0,0,0,2359,285000,3742,600,928,449.5,812.5,1344.5,928,449.5,812.5,1344.5,0,1.414213562,1,0,1,0,0,0,0,1,1,3,5,1,3,8,8,0,3.125,1,4.75,1,0,0,1,1,1,2.5,5.8,2.363636364,1,0,0,1,2359,4000,285000,3000000,3742,36825,600,30000,2,94,-0.992063143,0,1,1,0,0,10,7,1,1,0,0,0,0,1,1,0,0,0,1,0,2.236067977,1.414213562,1,1,1,1,2,84,21,18,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,68957,69000,4,7,5,14,1,1,1,0,2,5,1,9,8,3,4,3,7,6,7,2,6,0,1,2,0
1,6,0,0,0,18,0,9,1,1,1,1,1,1,5900,4900000,45000,40000,5303.5,5219,5417.5,5018.5,5303.5,5219,5417.5,5018.5,0,0,1,0,0,1,1,1,0,1,1,6,9,0,9,9,8,0,3.875,1,3.75,0,0,0,6.5,1,1,5.5,6.666666667,3.416666667,0,1,0,1,3000,5900,600000,4900000,7000,45000,667,40000,61,15,0.674785396,0,1,0,0,1,6,5,5,0,0,1,0,1,0,1,0,0,0,1,0,0,1.732050808,5,5,7,9,6,86,18,21,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,30969,31008,4,4,1,14,0,1,0,1,2,1,1,9,9,3,5,5,5,3,3,4,2,0,1,1,0
0,6,0,0,0,18,0,9,0,0,0,0,1,0,3000,1000000,11540,250,2163.5,1990,1908,708.5,2163.5,1990,1908,708.5,1,3.16227766,1,0,0,1,0,0,1,1,1,9,5,1,9,8,6,0,4.875,0,3.5,1,0,0,5.25,1,1,5.666666667,5,4.333333333,0,1,0,1,3000,4000,1000000,3000000,7000,11540,250,30000,80,94,0.130744544,0,1,0,1,0,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3.16227766,1.732050808,5,6,9,1,1,58,21,18,1,0,2,1,0,0,0,0,1,1,0,0,0,0,1,1,28403,28446,7,1,5,14,1,1,1,1,2,1,1,9,9,5,1,1,6,5,3,2,5,0,1,2,0
0,6,0,0,0,18,1,9,1,1,0,1,1,0,2500,4800000,43000,250,1189,5162,5118.5,708.5,1189,5162,5118.5,708.5,1,1.732050808,1,0,0,1,1,0,1,0,0,4,5,1,4,8,8,0,3.375,0,4.75,0,0,0,2.25,1,0,6.166666667,2.666666667,5.75,0,1,0,1,2500,4000,600000,4800000,7000,43000,250,30000,73,94,1.260766514,0,1,0,1,0,11,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1.732050808,1.732050808,1,1,2,5,13,10,18,21,1,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,30829,30870,5,6,5,14,1,1,1,1,2,1,0,9,8,3,5,4,7,5,5,4,5,0,1,2,0
1,6,0,0,0,20,0,7,1,1,0,1,1,0,3800,2500000,32000,11000,3503,3132.5,3806,3096.5,3503,3132.5,3806,3096.5,0,1,0,0,0,1,0,0,1,1,1,9,5,1,9,8,8,0,3.25,0,4.375,1,0,0,5,1,1,4.5,4.666666667,3.916666667,0,1,0,1,3800,4000,600000,2500000,7000,32000,11000,30000,70,94,-0.783933742,0,1,0,1,0,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1,3,7,7,3,2,67,21,20,1,1,2,1,0,0,0,0,1,1,0,0,0,1,0,1,29445,29485,5,1,5,14,1,1,1,1,3,1,1,9,7,5,1,4,6,4,6,2,7,0,1,1,0
1,10,0,0,0,18,1,9,1,0,0,0,1,1,3260,201679,43720,35821,2981,61,5204,4780,2981,61,5204,4780,1,3.872983346,0,0,0,1,0,1,0,0,0,6,6,0,6,7,8,0,3,1,3.875,0,0,0,5.5,1,1,6.166666667,5.166666667,4.5,0,1,0,1,3260,4000,201679,3000000,7000,43720,667,35821,72,94,-0.128625604,1,1,1,0,0,9,5,3,1,0,0,0,0,1,0,0,1,0,1,0,3.872983346,1.732050808,4,4,5,9,13,56,18,21,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,49432,49475,4,4,4,14,1,0,1,0,2,1,1,9,8,5,4,4,3,5,3,6,1,0,1,1,0
0,6,0,0,0,19,0,9,0,0,1,1,1,0,5470,3800000,45000,225,5014.5,4376.5,5417.5,629.5,5014.5,4376.5,5417.5,629.5,0,2,0,0,0,1,1,0,1,0,1,6,5,0,5,8,8,0,3.5,0,4.5,0,0,0,3.75,1,0,6.5,6,4.25,0,1,1,1,3000,5470,600000,3800000,7000,45000,225,30000,78,94,-0.128833988,0,1,1,0,0,10,2,5,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1.732050808,5,2,5,3,3,71,19,21,1,1,2,1,0,0,0,0,1,1,0,0,0,1,0,1,37049,37092,6,4,5,14,1,1,1,1,2,1,0,9,9,6,4,6,6,4,5,3,2,0,1,1,0
0,6,0,0,0,18,1,5,0,0,1,0,0,1,4000,300000,3500,5000,3732.5,566,737,2404.5,3732.5,566,737,2404.5,0,3.16227766,1,0,0,1,1,0,0,1,1,6,3,0,3,8,8,0,4.125,0,5,0,0,1,2,1,0,4.833333333,2.666666667,5.083333333,0,1,0,1,3000,4000,300000,3000000,3500,36825,667,5000,50,94,-0.245832941,0,1,0,0,0,11,5,4,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,3.16227766,3,2,2,1,2,47,18,21,1,1,2,0,1,0,1,0,0,1,0,0,0,0,1,0,5494,5533,4,4,7,14,1,1,0,1,2,1,0,5,8,3,4,6,7,5,7,3,5,0,1,1,0
0,6,0,0,0,19,1,9,0,0,0,1,1,1,3000,2000000,40000,35000,2163.5,2720.5,4642,4662.5,2163.5,2720.5,4642,4662.5,0,2,0,0,0,1,1,0,1,1,0,8,5,1,8,7,8,0,4.875,1,4.25,1,0,0,3.75,1,0,5.333333333,3.333333333,5,0,1,0,0,3000,4000,600000,2000000,7000,40000,667,35000,52,94,0.51096816,0,1,0,1,0,11,4,3,1,0,0,0,0,1,0,0,1,0,1,0,2.236067977,2,3,3,6,3,3,37,21,19,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,39083,39128,5,2,5,14,1,1,1,1,2,1,0,9,8,4,3,4,5,5,5,5,3,0,1,2,0
0,6,0,0,0,18,1,8,0,0,1,0,1,1,4000,205000,45398,35000,3732.5,69.5,5565,4662.5,3732.5,69.5,5565,4662.5,0,1.732050808,0,0,0,1,0,0,1,0,0,3,5,1,3,8,8,0,4.75,1,4.375,0,1,1,6.25,1,0,6.333333333,3.166666667,5.583333333,0,1,0,1,3000,4000,205000,3000000,7000,45398,667,35000,92,94,0.137226092,0,1,0,1,0,8,3,4,1,0,0,0,0,1,1,0,0,0,1,0,2.236067977,1.732050808,7,6,7,5,7,0,18,21,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,43548,43591,3,7,5,2,1,1,1,1,2,1,0,8,8,3,5,6,5,4,6,2,4,0,1,1,0
0,6,0,0,0,18,1,9,0,0,1,1,0,1,4500,3000000,10350,20000,4165.5,3637.5,1867,3504,4165.5,3637.5,1867,3504,0,1.414213562,1,0,0,1,0,1,0,1,0,6,5,0,5,8,7,0,3.625,0,5.625,0,0,1,2.75,1,0,6.333333333,3.833333333,5.25,0,1,0,0,3000,4500,600000,3000000,10350,36825,667,20000,84,94,0.210926369,0,1,0,1,0,11,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1.414213562,3,1,3,4,3,36,18,21,1,1,2,1,0,0,0,0,1,0,0,1,0,1,0,1,31247,31286,5,4,5,14,1,0,1,0,2,1,0,9,8,5,5,6,7,5,7,5,5,0,1,2,0
0,6,0,0,0,18,1,9,1,1,1,0,0,0,5000,250000,26246.4,10000,4676,287,2804,2855.5,4676,287,2804,2855.5,0,3.16227766,0,0,0,1,1,1,0,0,0,6,3,0,3,8,8,0,3.875,0,4,1,0,0,2.5,1,0,6.333333333,2.166666667,6.083333333,0,1,0,1,3000,5000,250000,3000000,7000,36825,667,30000,80,94,-0.445745793,0,1,0,1,0,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,3.16227766,4,1,3,2,13,12,21,18,1,1,2,0,0,1,1,0,0,1,0,0,0,1,0,1,32749,32793,6,4,7,14,0,1,0,1,1,1,0,9,8,3,3,6,6,4,3,3,4,0,1,2,0
0,6,0,0,0,20,0,9,0,0,0,0,0,0,2784,2000000,5000,20000,1441,2720.5,1172.5,3504,1441,2720.5,1172.5,3504,1,1.732050808,1,0,0,1,0,0,1,1,0,3,5,1,3,8,8,0,5.5,1,4,1,0,0,2.5,1,1,4.666666667,3,4.833333333,0,1,0,0,2784,4000,600000,3000000,5000,36825,20000,30000,24,94,0.129612316,0,1,1,0,0,9,3,3,1,0,0,0,0,1,1,0,0,0,1,0,1.732050808,1.732050808,1,1,7,1,1,26,21,20,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,33227,33266,5,7,5,14,1,1,1,1,2,1,1,9,9,5,2,1,7,5,6,1,5,0,1,1,0
0,6,0,0,0,18,1,6,0,0,1,0,1,0,3000,3000000,23000,250,2163.5,3637.5,2539.5,708.5,2163.5,3637.5,2539.5,708.5,1,10,1,0,0,1,0,0,1,0,0,5,5,1,5,7,8,0,3.875,1,2.875,1,0,0,4,1,1,5.333333333,5.666666667,3.833333333,0,1,0,1,3000,3000,3000000,3000000,7000,23000,250,30000,70,94,0.293445121,0,1,0,1,0,11,4,3,0,0,1,0,0,1,1,0,0,0,1,0,10,1.732050808,2,3,2,9,2,91,21,18,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,33002,33045,4,5,5,14,1,1,1,1,2,1,1,6,8,3,3,3,4,3,2,3,2,0,1,2,0
0,6,0,0,0,19,1,9,0,1,0,1,0,1,2100,3000000,30000,25000,774,3637.5,3586.5,3892,774,3637.5,3586.5,3892,1,3.16227766,1,0,0,1,0,0,0,1,1,6,7,0,7,9,8,0,5.125,1,3.25,1,0,1,2,1,0,5.833333333,4.5,4.666666667,0,1,0,1,2100,4000,600000,3000000,30000,36825,667,25000,64,94,0.116540065,0,0,0,1,0,11,5,4,0,1,0,1,0,0,0,0,1,0,1,0,3.16227766,1.732050808,1,2,1,4,7,90,21,19,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,35372,35411,5,4,3,14,1,1,1,0,2,1,0,9,8,2,2,1,7,7,3,1,3,0,1,1,0
0,6,0,0,0,19,0,9,0,1,0,0,1,1,3000,250000,45000,40000,2163.5,287,5417.5,5018.5,2163.5,287,5417.5,5018.5,0,1.732050808,0,0,0,1,0,0,0,0,0,9,5,1,9,8,8,0,4.375,0,4.375,1,0,1,4.25,1,1,3.5,6,2.75,0,1,0,1,3000,4000,250000,3000000,7000,45000,667,40000,29,94,-0.014243032,0,0,1,0,0,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1.732050808,5,3,5,4,13,78,21,19,1,0,2,1,0,0,0,0,1,1,0,0,0,1,0,1,35871,35915,6,1,5,14,1,1,1,0,5,1,1,9,9,3,3,3,6,5,6,5,4,0,1,1,0
0,6,0,0,0,18,0,9,1,1,1,1,0,1,4500,2000000,12000,35500,4165.5,2720.5,1946.5,4774.5,4165.5,2720.5,1946.5,4774.5,0,2.236067977,1,0,0,1,1,0,1,1,1,3,5,1,3,8,8,0,5.25,0,5.375,0,0,0,8,1,0,7,5.5,4.75,0,1,0,1,3000,4500,600000,2000000,12000,36825,667,35500,100,94,-0.261686187,0,1,0,1,0,11,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,2.236067977,7,7,9,9,2,72,18,21,1,1,2,1,0,0,0,0,1,1,0,0,0,1,0,1,24674,24714,7,7,5,14,1,1,1,1,2,1,0,9,9,6,4,7,7,6,5,4,4,0,1,1,0
0,6,0,0,0,19,0,9,0,1,1,0,0,1,4500,1000000,6000,1500,4165.5,1990,1401,1938.5,4165.5,1990,1401,1938.5,0,7.745966692,0,0,0,1,1,0,1,0,0,8,5,1,8,8,8,0,3.25,0,4.875,0,0,1,5.5,1,0,6.833333333,6.833333333,4,0,1,0,1,3000,4500,1000000,3000000,6000,36825,667,1500,90,94,0.010920076,0,0,0,1,0,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,7.745966692,5,2,9,6,7,100,19,21,1,1,2,1,0,0,0,0,1,1,0,0,0,1,0,1,30375,30418,4,2,5,14,1,1,1,1,1,1,0,9,9,6,3,6,1,3,7,6,7,0,1,2,0
0,6,0,0,0,18,1,9,0,0,0,0,1,0,4600,450000,45400,10000,4303,1024.5,5570,2855.5,4303,1024.5,5570,2855.5,1,1,0,0,0,1,1,0,1,0,0,6,5,0,5,8,8,0,3.375,0,4.625,0,0,1,5.75,1,0,6.833333333,4.666666667,5.083333333,0,1,0,1,4600,4000,450000,3000000,7000,45400,667,30000,100,94,-0.599788306,0,1,0,0,0,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1.732050808,6,5,6,6,7,72,18,21,1,1,5,1,0,0,0,1,0,1,0,0,0,0,1,1,27971,28014,5,4,5,7,1,1,1,1,1,1,0,9,8,5,6,5,5,4,5,4,3,0,1,1,0
0,6,0,0,0,18,1,9,1,0,0,0,0,0,3000,1000000,26246.4,10000,2163.5,1990,2804,2855.5,2163.5,1990,2804,2855.5,0,2.236067977,1,0,0,1,0,1,1,1,1,8,5,1,8,8,9,0,4.875,0,2.75,1,0,0,3.5,0,0,7,2,6.5,0,0,0,1,3000,4000,1000000,3000000,7000,36825,10000,30000,100,94,0.004156012,1,1,0,1,0,11,4,5,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,2.236067977,3,1,9,1,2,23,21,18,1,1,2,0,0,1,0,1,0,1,0,0,0,1,0,1,45097,45141,6,2,5,14,1,0,1,1,2,1,0,9,8,1,1,2,7,2,7,1,1,0,1,2,1
0,6,0,0,0,19,1,7,0,0,0,0,1,0,2000,350000,39000,250,580,777.5,4375.5,708.5,580,777.5,4375.5,708.5,1,2.828427125,0,0,0,1,1,0,1,0,0,6,3,0,3,8,7,0,4,0,3.125,0,1,1,5.75,1,1,6.833333333,2.833333333,6,0,1,0,1,2000,4000,350000,3000000,7000,39000,250,30000,86,94,1.109485173,0,1,0,0,1,11,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2.828427125,1.732050808,4,5,5,9,7,25,19,21,0,1,2,0,0,1,0,1,0,1,0,0,0,0,1,0,7020,7064,4,4,7,7,1,1,1,1,1,1,1,7,8,3,5,1,3,3,4,2,4,0,1,2,0
0,6,0,0,0,18,1,9,1,0,1,1,1,0,4500,3600500,42000,300,4165.5,4339.5,4950.5,868.5,4165.5,4339.5,4950.5,868.5,0,3.872983346,0,0,0,1,0,0,1,1,0,6,5,0,5,9,8,0,2.75,1,4.75,0,1,1,7,1,0,5.666666667,7,3.333333333,0,1,0,0,3000,4500,600000,3600500,7000,42000,300,30000,95,94,0.942663155,1,1,0,1,0,11,1,1,1,0,0,0,1,0,0,0,1,0,1,0,2.236067977,3.872983346,7,6,9,6,7,100,18,21,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,22814,22852,4,4,5,14,1,1,1,1,2,1,0,9,8,5,5,5,6,6,2,4,5,0,1,2,0
0,8,0,0,0,17,1,9,1,1,0,0,0,0,3000,350000,26246.4,1000,2163.5,777.5,2804,1656,2163.5,777.5,2804,1656,1,1,1,0,0,1,1,0,0,0,0,6,9,0,9,8,7,0,4.625,0,3.875,0,0,1,9,1,0,6.833333333,2.833333333,6,0,1,0,1,3000,4000,350000,3000000,7000,36825,1000,30000,83,94,-0.321880196,0,1,1,0,0,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.732050808,9,9,9,9,1,13,17,21,1,1,2,0,0,1,1,0,0,0,0,1,0,1,0,0,13977,14021,7,4,1,7,1,1,0,1,2,1,0,9,8,4,3,1,5,5,7,2,4,0,1,1,0
1,6,0,0,0,18,1,9,1,1,1,1,1,1,4532,3521000,39860,40000,4287,4319,4441,5018.5,4287,4319,4441,5018.5,1,1.414213562,0,0,0,1,0,0,0,0,0,6,5,0,5,8,8,0,3.5,1,4.75,1,0,0,2,1,1,3.666666667,5.5,3.083333333,0,1,0,1,3000,4532,600000,3521000,7000,39860,667,40000,20,94,-0.606308563,0,1,0,0,0,11,3,3,0,0,1,0,0,1,0,1,0,0,1,0,1.414213562,1.732050808,3,1,2,2,1,100,21,18,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9755,9758,5,4,5,14,1,1,1,0,5,1,1,9,8,5,3,5,7,6,3,5,4,0,1,2,0
0,6,0,0,0,19,0,8,1,1,1,1,1,0,4000,3000000,40000,30000,3732.5,3637.5,4642,4287.5,3732.5,3637.5,4642,4287.5,1,3.16227766,1,0,0,1,1,1,0,0,0,4,5,1,4,8,8,0,4.75,1,3.25,1,1,1,2.25,1,0,4.5,5.333333333,3.583333333,0,1,0,1,3000,4000,600000,3000000,7000,40000,30000,30000,30,94,0.611328694,0,1,0,1,0,11,7,5,0,0,1,1,0,0,1,0,0,0,1,0,3.16227766,1.732050808,2,2,3,2,2,49,21,19,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,46683,46724,5,6,5,14,0,1,0,1,2,1,0,9,8,3,3,3,5,5,3,3,1,0,1,2,0
