,expgender,separatedornot_nobarriers,separatedornot_other,separatedornot_separaterooms,age,sunkgroup,sunkDV,gainlossgroup,gainlossDV,anch1group,anch2group,anch3group,anch4group,anchoring1,anchoring2,anchoring3,anchoring4,Ranchori,RAN001,RAN002,RAN003,Ranch1,Ranch2,Ranch3,Ranch4,gambfalgroup,gambfalDV,scalesgroup,scalesreca,scalesrecb,scales,reciprocitygroup,reciprocityother,reciprocityus,allowedforbiddenGroup,allowedforbidden,quotearec,quotebrec,quoteGroup,quote,totalflagestimations,totalnoflagtimeestimations,flagfilter,flagdv,flagGroup,Sysjust,MoneyGroup,moneyfilter,ContactGroup,Imagineddv,IATfilter,partgender,IATexpart,IATexpmath,IATexp.overall,totexpmissed,IATEXPfilter,allowedforbiddena,allowedforbiddenb,anchoring1a,anchoring1b,anchoring2a,anchoring2b,anchoring3a,anchoring3b,anchoring4a,anchoring4b,artwarm,d_donotuse,diseaseframinga,diseaseframingb,ethnicity_X1,ethnicity_X2,ethnicity_X3,flagsupplement1,flagsupplement2,flagsupplement3,flagtimeestimate1_Afternoon,flagtimeestimate1_Evening,flagtimeestimate1_Morning,flagtimeestimate2_Afternoon,flagtimeestimate2_Evening,flagtimeestimate2_Morning,flagtimeestimate3_Afternoon,flagtimeestimate3_Evening,flagtimeestimate3_Morning,flagtimeestimate4_Afternoon,flagtimeestimate4_Evening,flagtimeestimate4_Morning,gamblerfallacya,gamblerfallacyb,imaginedexplicit1,imaginedexplicit2,imaginedexplicit3,imaginedexplicit4,major,mathwarm,moneyagea,moneyageb,moneygendera,moneygenderb,noflagtimeestimate1_Afternoon,noflagtimeestimate1_Evening,noflagtimeestimate1_Morning,noflagtimeestimate2_Afternoon,noflagtimeestimate2_Evening,noflagtimeestimate2_Morning,noflagtimeestimate3_Afternoon,noflagtimeestimate3_Evening,noflagtimeestimate3_Morning,noflagtimeestimate4_Afternoon,noflagtimeestimate4_Evening,noflagtimeestimate4_Morning,omdimc3,omdimc3rt,omdimc3trt,politicalid,quotea,quoteb,reciprocityothera,reciprocityotherb,reciprocityusa,reciprocityusb,scalesa,scalesb,sex,sunkcosta,sunkcostb,sysjust1,sysjust2,sysjust3,sysjust4,sysjust5,sysjust6,sysjust7,sysjust8,us_or_international,lab_or_online,order,iat_exclude
1047,1.0,0,0,0,20.0,0,4.0,1,1.0,1,1,0,1,4349.59,3500000.0,2952.72,20000.0,4018.5,4188.5,459.0,3504.0,4018.5,4188.5,459.0,3504.0,0,0.0,1,N,0.0,1.0,0,1.0,0.0,1,0.0,6.0,N,1,6.0,9.0,N,1,3.0,1,4.75,1,0,0,3.5,1,0.0,5.333333333,5.333333333,4.0,0,1,N,0.0,N,4349.59,N,3500000.0,2952.72,N,N,20000.0,74.0,-0.817694472,0.0,N,0,1,0,5.0,3.0,2.0,0,1,0,0,1,0,1,0,0,0,0,1,N,0.0,5.0,3.0,5.0,1.0,2.0,92.0,N,20.0,N,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,55145.0,55163.0,4.0,4.0,N,N,0.0,N,0.0,N,1.0,0.0,N,4.0,3.0,6.0,6.0,7.0,3.0,4.0,5.0,4.0,1,1,1.0,0
1048,1.0,0,0,0,19.0,0,9.0,1,1.0,0,0,0,0,N,800000.0,N,105.0,N,1641.5,N,46.0,N,1641.5,N,46.0,0,1.732050808,1,N,0.0,1.0,0,0.0,1.0,0,0.0,3.0,N,1,3.0,8.0,N,1,2.625,1,5.0,0,0,1,5.75,1,1.0,6.666666667,6.0,4.333333333,0,1,0.0,N,N,N,800000.0,N,N,N,105.0,N,95.0,-0.075489364,0.0,N,0,1,0,2.0,4.0,4.0,1,0,0,0,0,1,1,0,0,0,1,0,N,1.732050808,7.0,2.0,7.0,7.0,2.0,81.0,19.0,N,0.0,N,0,0,0,0,0,0,0,0,0,0,0,0,1.0,25592.0,25614.0,4.0,7.0,N,N,1.0,N,1.0,N,1.0,1.0,N,9.0,6.0,4.0,6.0,6.0,4.0,3.0,6.0,5.0,1,1,1.0,0
1049,1.0,0,0,0,19.0,0,9.0,1,0.0,1,0,0,0,3728.22,250000.0,2624.64,205.0,3457.0,287.0,374.0,613.5,3457.0,287.0,374.0,613.5,0,3.16227766,1,N,0.0,1.0,0,0.0,1.0,1,0.0,3.0,N,1,3.0,9.0,N,1,3.125,1,5.375,1,0,1,5.25,1,0.0,4.166666667,5.166666667,3.5,0,1,N,0.0,N,3728.22,250000.0,N,2624.64,N,205.0,N,22.0,0.27657550000000003,1.0,N,0,0,1,9.0,3.0,3.0,1,0,0,0,1,0,0,0,1,0,1,0,N,3.16227766,7.0,4.0,8.0,2.0,2.0,89.0,N,19.0,N,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,61372.0,61399.0,4.0,7.0,N,N,1.0,N,1.0,N,1.0,0.0,N,9.0,6.0,6.0,6.0,6.0,6.0,3.0,4.0,6.0,1,1,2.0,0
1050,1.0,0,0,0,20.0,1,9.0,1,1.0,1,0,1,0,4736.0821399999995,2870000.0,37860.432,249.0,4331.0,3276.0,4255.0,647.0,4331.0,3276.0,4255.0,647.0,0,10.0,1,N,0.0,1.0,1,0.0,1.0,1,0.0,3.0,N,1,3.0,N,7.0,1,2.125,0,4.0,1,0,1,3.5,1,1.0,4.0,5.0,3.5,0,1,N,0.0,N,4736.0821399999995,2870000.0,N,N,37860.432,249.0,N,22.0,-0.043367407000000004,0.0,N,0,0,1,5.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,N,10.0,5.0,3.0,5.0,1.0,2.0,100.0,N,20.0,N,0.0,1,0,0,0,0,1,0,1,0,0,0,1,1.0,34397.0,34423.0,4.0,7.0,N,1.0,N,1.0,N,N,1.0,1.0,9.0,N,5.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,1,1,1.0,0
1051,1.0,0,0,0,20.0,1,9.0,0,1.0,0,1,1,1,3728.22,3500000.0,33792.24,25000.0,3457.0,4188.5,3892.0,3892.0,3457.0,4188.5,3892.0,3892.0,0,2.449489743,0,0.0,N,1.0,1,0.0,1.0,0,0.0,N,4.0,0,4.0,N,7.0,1,2.5,0,4.5,0,0,1,6.0,1,0.0,6.333333333,5.0,4.818181818,1,0,0.0,N,3728.22,N,N,3500000.0,N,33792.24,N,25000.0,85.0,-0.428024002,N,0.0,0,1,0,7.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,N,2.449489743,9.0,5.0,5.0,5.0,2.0,60.0,20.0,N,1.0,N,0,0,1,0,1,0,0,0,1,1,0,0,1.0,32880.0,32903.0,4.0,N,6.0,1.0,N,1.0,N,2.0,N,0.0,9.0,N,5.0,5.0,4.0,6.0,6.0,3.0,3.0,4.0,1,1,1.0,0
1052,1.0,0,0,0,19.0,1,5.0,1,1.0,0,0,0,0,N,230000.0,2296.56,120.0,N,150.5,117.0,141.5,N,150.5,117.0,141.5,1,2.828427125,0,0.0,N,1.0,1,1.0,0.0,0,0.0,N,4.0,0,4.0,7.0,N,1,4.625,1,4.125,0,0,0,2.5,1,0.0,5.666666667,4.166666667,4.75,0,1,0.0,N,N,N,230000.0,N,2296.56,N,120.0,N,77.0,-0.410487404,0.0,N,0,1,0,8.0,3.0,4.0,0,0,1,0,1,0,0,0,1,1,0,0,2.828427125,N,3.0,1.0,3.0,3.0,2.0,59.0,19.0,N,1.0,N,0,0,0,0,0,0,0,0,0,0,0,0,1.0,20626.0,20657.0,5.0,N,6.0,0.0,N,0.0,N,4.0,N,0.0,5.0,N,3.0,4.0,3.0,6.0,5.0,6.0,3.0,3.0,1,1,1.0,0
1053,1.0,0,0,0,20.0,1,9.0,0,0.0,1,0,0,0,3106.85,N,N,200.0,2825.0,N,N,537.0,2825.0,N,N,537.0,1,2.236067977,1,N,0.0,1.0,1,0.0,1.0,1,0.0,5.0,N,1,5.0,N,7.0,1,3.875,0,3.5,0,0,1,8.0,1,0.0,5.833333333,4.666666667,4.583333333,0,1,N,0.0,N,3106.85,N,N,N,N,200.0,N,61.0,-0.5171009289999999,N,1.0,0,1,0,5.0,6.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,N,9.0,5.0,9.0,9.0,4.0,76.0,20.0,N,1.0,N,0,1,0,0,0,1,1,0,0,0,0,1,1.0,29748.0,29793.0,3.0,5.0,N,1.0,N,1.0,N,N,1.0,0.0,9.0,N,4.0,5.0,5.0,5.0,3.0,1.0,3.0,2.0,1,1,1.0,0
1054,1.0,0,0,0,20.0,0,9.0,0,0.0,0,0,0,0,4349.59,3000000.0,4265.04,N,4018.5,3637.5,979.0,N,4018.5,3637.5,979.0,N,1,3.464101615,1,N,1.0,0.0,0,0.0,1.0,1,0.0,4.0,N,1,4.0,N,9.0,1,2.0,0,5.625,1,0,0,5.0,1,0.0,6.666666667,3.5,5.583333333,0,1,N,0.0,4349.59,N,3000000.0,N,4265.04,N,N,N,89.0,-0.53212511,N,1.0,0,1,0,4.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,3.464101615,N,6.0,6.0,6.0,2.0,2.0,27.0,N,20.0,N,1.0,1,0,0,0,1,0,0,0,1,0,1,0,1.0,21521.0,21551.0,2.0,6.0,N,N,1.0,N,1.0,N,2.0,0.0,N,9.0,6.0,6.0,6.0,6.0,7.0,6.0,5.0,3.0,1,1,1.0,0
1055,1.0,0,0,0,20.0,0,8.0,1,1.0,0,1,0,1,N,3500000.0,N,20000.0,N,4188.5,N,3504.0,N,4188.5,N,3504.0,1,3.8729833460000003,0,0.0,N,1.0,1,0.0,1.0,0,0.0,N,6.0,0,6.0,N,6.0,1,3.125,0,3.75,0,0,1,5.75,1,0.0,6.0,5.166666667,4.416666667,0,1,0.0,N,N,N,N,3500000.0,N,N,N,20000.0,86.0,0.666365022,0.0,N,1,0,0,8.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,3.8729833460000003,N,5.0,3.0,6.0,9.0,2.0,67.0,20.0,N,1.0,N,1,0,0,0,1,0,0,0,1,0,0,0,1.0,35980.0,36008.0,2.0,N,4.0,1.0,N,1.0,N,1.0,N,0.0,N,8.0,5.0,4.0,3.0,5.0,4.0,2.0,5.0,2.0,1,1,2.0,0
1056,1.0,0,0,0,21.0,1,9.0,1,1.0,0,0,1,1,N,N,36088.8,12000.0,N,N,4175.0,3130.5,N,N,4175.0,3130.5,0,2.236067977,1,N,0.0,1.0,1,0.0,1.0,1,0.0,N,3.0,0,3.0,7.0,N,1,2.5,1,3.375,1,0,0,8.25,1,0.0,5.0,5.333333333,3.727272727,1,0,N,0.0,N,N,N,N,N,36088.8,N,12000.0,49.0,0.621113258,0.0,N,0,0,1,1.0,6.0,3.0,1,0,0,0,0,1,0,0,1,0,1,0,N,2.236067977,9.0,9.0,9.0,6.0,2.0,94.0,N,21.0,N,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7523.0,7552.0,4.0,N,7.0,1.0,N,1.0,N,N,1.0,0.0,9.0,N,3.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,1,1,2.0,0
1057,1.0,0,0,0,20.0,1,9.0,1,1.0,0,1,0,1,N,3000000.0,3280.8,30000.0,N,3637.5,665.5,4287.5,N,3637.5,665.5,4287.5,0,6.0,0,0.0,N,1.0,0,0.0,1.0,1,1.0,5.0,N,1,5.0,7.0,N,1,2.75,1,3.75,1,0,1,4.5,1,0.0,6.333333333,2.666666667,5.833333333,0,1,N,1.0,N,N,N,3000000.0,3280.8,N,N,30000.0,83.0,0.060426184,0.0,N,0,1,0,2.0,5.0,2.0,1,0,0,0,0,1,1,0,0,1,0,0,N,6.0,5.0,3.0,4.0,6.0,2.0,21.0,N,20.0,N,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,26498.0,26520.0,6.0,5.0,N,N,1.0,N,1.0,2.0,N,0.0,9.0,N,3.0,4.0,4.0,6.0,3.0,3.0,3.0,4.0,1,1,2.0,0
1058,1.0,0,0,0,20.0,1,9.0,1,1.0,0,0,0,0,1864.11,300000.0,2952.72,250.0,325.0,566.0,459.0,708.5,325.0,566.0,459.0,708.5,0,0.0,0,0.0,N,1.0,1,0.0,0.0,0,0.0,9.0,N,1,9.0,N,7.0,1,2.5,0,4.25,0,0,1,6.0,1,0.0,7.0,4.5,5.25,0,1,0.0,N,1864.11,N,300000.0,N,2952.72,N,250.0,N,71.0,0.07734344900000001,0.0,N,0,1,0,6.0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,N,5.0,3.0,7.0,9.0,2.0,62.0,20.0,N,1.0,N,1,0,0,0,0,1,0,0,1,0,1,0,1.0,20496.0,20518.0,3.0,1.0,N,1.0,N,0.0,N,1.0,N,0.0,9.0,N,5.0,3.0,5.0,7.0,1.0,3.0,7.0,3.0,1,1,1.0,0
1059,1.0,0,0,0,20.0,0,9.0,0,1.0,0,1,1,1,1864.11,3250000.0,39369.6,25000.0,325.0,4031.5,4417.5,3892.0,325.0,4031.5,4417.5,3892.0,1,1.732050808,0,0.0,N,1.0,0,1.0,0.0,1,0.0,3.0,N,1,3.0,N,8.0,1,2.625,0,5.25,1,0,0,5.75,1,0.0,5.8,4.166666667,4.727272727,1,0,N,0.0,1864.11,N,N,3250000.0,N,39369.6,N,25000.0,79.0,0.225686014,N,0.0,0,1,0,5.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1.732050808,N,6.0,5.0,8.0,4.0,2.0,70.0,N,20.0,N,1.0,1,0,0,0,1,0,0,0,1,1,0,0,1.0,20823.0,20851.0,4.0,7.0,N,N,0.0,N,0.0,2.0,N,0.0,N,9.0,5.0,5.0,4.0,7.0,6.0,6.0,4.0,5.0,1,1,2.0,0
1060,1.0,0,0,0,19.0,0,7.0,1,1.0,0,1,0,0,1864.11,4000000.0,26246.4,1000.0,325.0,4604.5,2804.0,1656.0,325.0,4604.5,2804.0,1656.0,0,0.0,0,0.0,N,1.0,1,0.0,1.0,0,0.0,5.0,N,1,5.0,8.0,N,1,3.25,1,4.125,1,0,1,4.0,1,1.0,6.5,7.0,4.0,1,0,0.0,N,1864.11,N,N,4000000.0,26246.4,N,1000.0,N,51.0,0.584205462,0.0,N,0,1,0,2.0,6.0,4.0,1,0,0,0,0,1,1,0,0,0,1,0,0.0,N,4.0,4.0,4.0,4.0,2.0,100.0,N,19.0,N,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,17542.0,17572.0,4.0,5.0,N,1.0,N,1.0,N,2.0,N,1.0,N,7.0,1.0,6.0,6.0,6.0,3.0,2.0,6.0,3.0,1,1,2.0,0
1061,1.0,0,0,0,20.0,0,7.0,0,1.0,0,1,1,0,1864.11,2500000.0,36088.8,2000.0,325.0,3132.5,4175.0,2053.0,325.0,3132.5,4175.0,2053.0,1,5.477225575,0,0.0,N,1.0,0,0.0,1.0,1,0.0,N,1.0,0,1.0,N,8.0,1,3.75,0,5.0,1,0,0,4.75,1,0.0,6.5,5.166666667,4.666666667,0,1,N,0.0,1864.11,N,N,2500000.0,N,36088.8,2000.0,N,100.0,-0.951984015,N,0.0,0,0,1,3.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,5.477225575,N,9.0,3.0,5.0,2.0,2.0,82.0,N,20.0,N,1.0,1,0,0,0,0,1,1,0,0,0,1,0,1.0,48592.0,48620.0,1.0,N,9.0,N,1.0,N,1.0,3.0,N,0.0,N,7.0,5.0,5.0,6.0,6.0,6.0,3.0,5.0,4.0,1,1,1.0,0
1062,1.0,0,0,0,19.0,1,9.0,1,0.0,0,0,1,1,N,2000000.0,44782.92,48000.0,N,2720.5,5294.0,5481.5,N,2720.5,5294.0,5481.5,0,0.0,1,N,N,N,0,0.0,1.0,0,0.0,N,3.0,0,3.0,N,8.0,1,2.125,0,4.0,0,0,0,2.0,1,0.0,5.5,5.666666667,3.916666667,0,1,0.0,N,N,N,2000000.0,N,N,44782.92,N,48000.0,84.0,0.00904394,1.0,N,0,1,0,8.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,N,2.0,2.0,3.0,1.0,6.0,97.0,19.0,N,1.0,N,0,0,1,0,0,1,0,1,0,0,1,0,1.0,32251.0,32281.0,3.0,N,7.0,N,1.0,N,1.0,N,N,0.0,9.0,N,3.0,5.0,4.0,6.0,7.0,1.0,3.0,3.0,1,1,1.0,0
1063,1.0,0,0,0,19.0,1,6.0,1,1.0,0,1,0,1,N,4500000.0,N,40000.0,N,4972.0,N,5018.5,N,4972.0,N,5018.5,0,N,1,N,1.0,0.0,1,0.0,1.0,0,0.0,N,5.0,0,5.0,N,4.0,1,3.25,0,5.25,0,0,0,3.0,1,0.0,5.0,4.833333333,4.083333333,0,1,0.0,N,N,N,N,4500000.0,N,N,N,40000.0,50.0,0.912811651,0.0,N,0,0,1,10.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,4.0,2.0,4.0,2.0,2.0,76.0,19.0,N,1.0,N,1,0,0,0,0,1,0,0,0,0,0,1,1.0,41076.0,41096.0,7.0,N,5.0,1.0,N,1.0,N,N,2.0,0.0,6.0,N,6.0,5.0,5.0,6.0,6.0,5.0,4.0,5.0,1,1,2.0,0
1064,1.0,0,0,0,20.0,0,9.0,1,1.0,1,0,0,0,4660.275,1000000.0,N,6000.0,4313.5,1990.0,N,2535.0,4313.5,1990.0,N,2535.0,1,21.33072901,0,0.0,N,1.0,0,0.0,1.0,0,0.0,N,3.0,0,3.0,N,8.0,1,2.875,0,5.0,0,0,0,3.5,1,0.0,3.833333333,4.333333333,3.75,0,1,0.0,N,N,4660.275,1000000.0,N,N,N,6000.0,N,32.0,-0.40737380100000004,0.0,N,0,0,0,7.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,21.33072901,N,5.0,3.0,5.0,1.0,2.0,67.0,20.0,N,1.0,N,1,0,0,0,0,1,1,0,0,0,1,0,0.0,6062.0,6083.0,5.0,N,7.0,N,1.0,N,1.0,2.0,N,0.0,N,9.0,3.0,3.0,6.0,7.0,6.0,5.0,5.0,5.0,1,1,1.0,0
1065,1.0,0,0,0,20.0,1,9.0,1,0.0,1,0,1,0,3231.1240000000003,4521987.0,29382.8448,1200.0,2971.0,5085.0,3370.0,1880.5,2971.0,5085.0,3370.0,1880.5,1,2.449489743,0,0.0,N,1.0,1,1.0,0.0,1,1.0,N,3.0,0,3.0,N,9.0,1,2.125,0,3.25,1,0,0,2.75,1,1.0,5.333333333,7.0,3.166666667,0,1,N,1.0,N,3231.1240000000003,4521987.0,N,N,29382.8448,1200.0,N,73.0,-0.398055858,1.0,N,0,1,0,5.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2.449489743,N,3.0,2.0,5.0,1.0,2.0,100.0,N,20.0,N,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0.0,16760.0,16788.0,6.0,N,7.0,0.0,N,0.0,N,1.0,N,1.0,9.0,N,2.0,6.0,7.0,1.0,1.0,1.0,7.0,1.0,1,1,1.0,0
1066,1.0,0,0,0,20.0,0,2.0,1,0.0,0,1,0,1,1864.11,4900000.0,N,49000.0,325.0,5219.0,N,5546.0,325.0,5219.0,N,5546.0,1,2.236067977,0,0.0,N,1.0,0,0.0,N,1,1.0,5.0,N,1,5.0,N,8.0,1,1.875,0,4.625,0,0,1,1.5,1,1.0,3.5,5.0,3.25,0,1,N,1.0,1864.11,N,N,4900000.0,N,N,N,49000.0,12.0,0.73073246,1.0,N,0,1,0,7.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,N,3.0,1.0,1.0,1.0,2.0,74.0,20.0,N,0.0,N,1,0,0,0,0,1,1,0,0,0,1,0,1.0,36064.0,36092.0,6.0,5.0,N,N,1.0,N,N,1.0,N,1.0,N,2.0,3.0,5.0,6.0,5.0,6.0,2.0,4.0,6.0,1,1,2.0,0
1067,1.0,0,0,0,20.0,0,8.0,0,0.0,0,0,0,1,1864.11,2000000.0,N,5000.0,325.0,2720.5,N,2404.5,325.0,2720.5,N,2404.5,1,N,1,N,0.0,1.0,0,0.0,1.0,0,0.0,N,3.0,0,3.0,8.0,N,1,2.25,1,4.375,0,0,1,4.75,1,1.0,4.0,5.666666667,3.166666667,0,1,0.0,N,1864.11,N,2000000.0,N,N,N,N,5000.0,49.0,-0.070446199,N,1.0,0,1,0,3.0,2.0,3.0,0,0,1,0,1,0,1,0,0,1,0,0,N,N,5.0,3.0,5.0,6.0,2.0,91.0,20.0,N,0.0,N,0,0,0,0,0,0,0,0,0,0,0,0,0.0,30354.0,30367.0,4.0,N,7.0,N,1.0,N,1.0,N,1.0,1.0,N,8.0,5.0,2.0,3.0,6.0,6.0,6.0,3.0,4.0,1,1,1.0,0
1068,1.0,0,0,0,20.0,0,9.0,1,0.0,0,0,1,0,N,450000.0,37729.2,5000.0,N,1024.5,4250.0,2404.5,N,1024.5,4250.0,2404.5,1,7.416198487000001,0,0.0,N,1.0,0,1.0,0.0,0,0.0,N,4.0,0,4.0,N,9.0,1,2.75,0,5.0,1,0,0,4.0,1,0.0,3.833333333,6.333333333,2.75,0,1,0.0,N,N,N,450000.0,N,N,37729.2,5000.0,N,20.0,0.08615990800000001,1.0,N,0,0,1,7.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,7.416198487000001,N,3.0,2.0,6.0,5.0,2.0,92.0,N,20.0,N,1.0,0,1,0,0,0,1,1,0,0,0,1,0,0.0,73086.0,73115.0,4.0,N,6.0,N,0.0,N,0.0,4.0,N,0.0,N,9.0,5.0,6.0,5.0,6.0,6.0,3.0,4.0,5.0,1,1,1.0,0
1069,1.0,0,0,0,20.0,0,9.0,1,1.0,1,1,0,1,4970.96,4700000.0,2066.904,48500.0,4418.0,5124.5,33.0,5505.5,4418.0,5124.5,33.0,5505.5,1,10.0,0,0.0,N,1.0,1,1.0,0.0,0,0.0,N,7.0,0,7.0,8.0,N,1,3.0,1,4.25,0,0,0,7.0,1,0.0,6.833333333,5.5,4.666666667,0,1,0.0,N,N,4970.96,N,4700000.0,2066.904,N,N,48500.0,89.0,-0.7418437090000001,0.0,N,0,1,0,9.0,6.0,7.0,1,0,0,0,0,1,1,0,0,0,1,0,10.0,N,9.0,5.0,5.0,9.0,2.0,78.0,20.0,N,1.0,N,0,0,0,0,0,0,0,0,0,0,0,0,1.0,44028.0,44059.0,2.0,N,3.0,0.0,N,0.0,N,5.0,N,0.0,N,9.0,5.0,3.0,5.0,4.0,5.0,4.0,3.0,5.0,1,1,1.0,0
1070,0.0,0,0,0,19.0,1,9.0,0,0.0,0,0,1,0,5000.0,3000000.0,40000.0,6000.0,4676.0,3637.5,4642.0,2535.0,4676.0,3637.5,4642.0,2535.0,0,2.0,1,N,0.0,1.0,0,0.0,1.0,1,1.0,9.0,N,1,9.0,N,8.0,1,2.25,0,3.875,1,0,0,5.0,1,1.0,6.166666667,5.833333333,4.166666667,0,1,N,1.0,5000.0,N,3000000.0,N,N,40000.0,6000.0,N,78.0,-0.805438232,N,1.0,0,1,0,1.0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,N,2.0,5.0,5.0,5.0,5.0,1.0,86.0,N,19.0,N,0.0,1,0,0,0,1,0,0,0,1,1,0,0,1.0,25249.0,25257.0,4.0,1.0,N,N,1.0,N,1.0,N,1.0,1.0,9.0,N,4.0,5.0,6.0,2.0,5.0,2.0,4.0,3.0,1,1,1.0,0
1071,0.0,0,0,0,18.0,1,9.0,0,0.0,0,0,1,0,2000.0,N,12000.0,5000.0,580.0,N,1946.5,2404.5,580.0,N,1946.5,2404.5,0,3.0,0,0.0,N,1.0,1,0.0,1.0,0,0.0,N,7.0,0,7.0,8.0,N,1,2.25,1,2.875,0,0,0,5.0,1,0.0,7.0,6.333333333,4.333333333,0,1,0.0,N,2000.0,N,N,N,N,12000.0,5000.0,N,100.0,-0.314636316,N,1.0,0,1,0,1.0,4.0,4.0,0,0,1,1,0,0,1,0,0,0,1,0,N,3.0,5.0,3.0,5.0,7.0,8.0,88.0,18.0,N,1.0,N,0,0,0,0,0,0,0,0,0,0,0,0,1.0,18092.0,18099.0,2.0,N,3.0,1.0,N,1.0,N,2.0,N,0.0,9.0,N,2.0,4.0,3.0,1.0,4.0,2.0,5.0,2.0,1,1,1.0,0
1072,0.0,0,0,0,22.0,1,9.0,1,1.0,0,0,1,0,N,450000.0,45000.0,25870.0,N,1024.5,5417.5,4033.0,N,1024.5,5417.5,4033.0,0,1.732050808,1,N,1.0,0.0,1,0.0,0.0,1,1.0,3.0,N,1,3.0,7.0,N,1,2.0,1,2.25,0,0,1,7.75,1,0.0,7.0,2.833333333,6.083333333,0,1,N,1.0,N,N,450000.0,N,N,45000.0,25870.0,N,100.0,0.604376865,0.0,N,0,1,0,9.0,5.0,3.0,1,0,0,0,1,0,0,0,1,0,0,1,N,1.732050808,9.0,7.0,9.0,6.0,8.0,15.0,22.0,N,1.0,N,0,0,0,0,0,0,0,0,0,0,0,0,1.0,12338.0,12347.0,3.0,7.0,N,1.0,N,0.0,N,N,3.0,0.0,9.0,N,1.0,3.0,3.0,4.0,3.0,1.0,2.0,1.0,1,1,2.0,0
1073,0.0,0,0,0,25.0,1,9.0,0,0.0,1,0,0,0,4500.0,2200000.0,2600.0,1500.0,4165.5,3024.0,356.5,1938.5,4165.5,3024.0,356.5,1938.5,1,3.16227766,1,N,0.0,1.0,1,0.0,1.0,1,1.0,N,8.0,0,8.0,9.0,N,1,2.0,1,4.75,0,0,0,6.75,1,0.0,6.0,4.166666667,4.916666667,0,1,N,1.0,N,4500.0,2200000.0,N,2600.0,N,1500.0,N,69.0,0.32284671800000003,N,1.0,0,1,0,4.0,3.0,3.0,0,0,1,0,1,0,1,0,0,0,1,0,3.16227766,N,8.0,5.0,7.0,7.0,11.0,43.0,25.0,N,1.0,N,0,0,0,0,0,0,0,0,0,0,0,0,1.0,24866.0,24875.0,3.0,N,2.0,1.0,N,1.0,N,N,1.0,0.0,9.0,N,6.0,5.0,4.0,4.0,5.0,6.0,3.0,5.0,1,1,2.0,0
1074,0.0,0,0,0,34.0,1,9.0,1,1.0,0,0,1,0,5000.0,4000000.0,7000.0,1000.0,4676.0,4604.5,1509.5,1656.0,4676.0,4604.5,1509.5,1656.0,0,1.4142135619999998,0,0.0,N,1.0,1,0.0,1.0,0,1.0,N,1.0,0,1.0,7.0,N,1,1.375,1,3.875,1,0,0,4.25,1,1.0,6.666666667,6.666666667,4.0,0,1,1.0,N,5000.0,N,4000000.0,N,N,7000.0,1000.0,N,78.0,0.7312136709999999,0.0,N,1,0,0,11.0,3.0,3.0,0,0,1,0,1,0,1,0,0,0,0,1,N,1.4142135619999998,5.0,3.0,6.0,3.0,11.0,95.0,N,34.0,N,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,21070.0,21079.0,1.0,N,9.0,1.0,N,1.0,N,3.0,N,1.0,9.0,N,5.0,6.0,2.0,6.0,4.0,1.0,3.0,4.0,1,1,2.0,0
